"CountryName","Indicator","Date","value"
"Late-demographic dividend","GDP per capita (current US$)","1991",1189.72808042708
"Lithuania","GDP per capita (current US$)","1991",
"Luxembourg","GDP per capita (current US$)","1991",36903.3689412706
"Latvia","GDP per capita (current US$)","1991",
"Macao SAR, China","GDP per capita (current US$)","1991",9377.73957183186
"St. Martin (French part)","GDP per capita (current US$)","1991",
"Morocco","GDP per capita (current US$)","1991",1259.4765612533
"Monaco","GDP per capita (current US$)","1991",83727.0488033757
"Moldova","GDP per capita (current US$)","1991",
"Madagascar","GDP per capita (current US$)","1991",222.985579204589
"Maldives","GDP per capita (current US$)","1991",1076.95283120232
"Middle East & North Africa","GDP per capita (current US$)","1991",2084.92414407951
"Mexico","GDP per capita (current US$)","1991",3600.04513026993
"Marshall Islands","GDP per capita (current US$)","1991",1701.84195870547
"Middle income","GDP per capita (current US$)","1991",945.879291230959
"Macedonia, FYR","GDP per capita (current US$)","1991",2360.99776709349
"Mali","GDP per capita (current US$)","1991",314.10851569672
"Malta","GDP per capita (current US$)","1991",7558.27738257485
"Myanmar","GDP per capita (current US$)","1991",
"Middle East & North Africa (excluding high income)","GDP per capita (current US$)","1991",
"Montenegro","GDP per capita (current US$)","1991",
"Mongolia","GDP per capita (current US$)","1991",1072.63486794645
"Northern Mariana Islands","GDP per capita (current US$)","1991",
"Mozambique","GDP per capita (current US$)","1991",237.886071954086
"Mauritania","GDP per capita (current US$)","1991",693.820337719371
"Mauritius","GDP per capita (current US$)","1991",2669.32770040611
"Malawi","GDP per capita (current US$)","1991",229.434649473081
"Malaysia","GDP per capita (current US$)","1991",2626.57497540755
"North America","GDP per capita (current US$)","1991",24131.30752105
"Namibia","GDP per capita (current US$)","1991",2054.86339615997
"New Caledonia","GDP per capita (current US$)","1991",15133.1622384558
"Niger","GDP per capita (current US$)","1991",284.983905397461
"Nigeria","GDP per capita (current US$)","1991",279.275782314458
"Nicaragua","GDP per capita (current US$)","1991",351.397839577545
"Netherlands","GDP per capita (current US$)","1991",21454.8628923695
"Norway","GDP per capita (current US$)","1991",28596.9330036444
"Nepal","GDP per capita (current US$)","1991",203.84729667106
"Nauru","GDP per capita (current US$)","1991",
"New Zealand","GDP per capita (current US$)","1991",12230.0734548834
"OECD members","GDP per capita (current US$)","1991",18314.7545832121
"Oman","GDP per capita (current US$)","1991",5993.34817104356
"Other small states","GDP per capita (current US$)","1991",3122.04112541142
"Pakistan","GDP per capita (current US$)","1991",410.830276501257
"Panama","GDP per capita (current US$)","1991",2804.18275101366
"Peru","GDP per capita (current US$)","1991",1555.98079532767
"Philippines","GDP per capita (current US$)","1991",715.125243422522
"Palau","GDP per capita (current US$)","1991",5420.1409087971
"Papua New Guinea","GDP per capita (current US$)","1991",888.646603939261
"Poland","GDP per capita (current US$)","1991",2235.54108862522
"Pre-demographic dividend","GDP per capita (current US$)","1991",390.224959747767
"Puerto Rico","GDP per capita (current US$)","1991",9064.01851711486
"Korea, Dem. People’s Rep.","GDP per capita (current US$)","1991",
"Portugal","GDP per capita (current US$)","1991",8959.86720805384
"Paraguay","GDP per capita (current US$)","1991",1615.47960677811
"West Bank and Gaza","GDP per capita (current US$)","1991",
"Pacific island small states","GDP per capita (current US$)","1991",1480.81338690132
"Post-demographic dividend","GDP per capita (current US$)","1991",19913.3520248414
"French Polynesia","GDP per capita (current US$)","1991",16173.4858424675
"Qatar","GDP per capita (current US$)","1991",14189.4822320454
"Romania","GDP per capita (current US$)","1991",1260.74904545125
"Russian Federation","GDP per capita (current US$)","1991",3485.05600012759
"Rwanda","GDP per capita (current US$)","1991",270.328769701545
"South Asia","GDP per capita (current US$)","1991",316.184427376986
"Saudi Arabia","GDP per capita (current US$)","1991",7775.70154164484
"Sudan","GDP per capita (current US$)","1991",428.432716583577
"Senegal","GDP per capita (current US$)","1991",724.845895471672
"Singapore","GDP per capita (current US$)","1991",14505.0203890834
"Solomon Islands","GDP per capita (current US$)","1991",998.725201750851
"Sierra Leone","GDP per capita (current US$)","1991",197.668885828423
"El Salvador","GDP per capita (current US$)","1991",998.012618818185
"San Marino","GDP per capita (current US$)","1991",
"Somalia","GDP per capita (current US$)","1991",
"Serbia","GDP per capita (current US$)","1991",
"Sub-Saharan Africa (excluding high income)","GDP per capita (current US$)","1991",602.179448846963
"South Sudan","GDP per capita (current US$)","1991",
"Sub-Saharan Africa","GDP per capita (current US$)","1991",602.814380883778
"Small states","GDP per capita (current US$)","1991",2956.4251642556
"Sao Tome and Principe","GDP per capita (current US$)","1991",
"Suriname","GDP per capita (current US$)","1991",1077.46810617495
"Slovak Republic","GDP per capita (current US$)","1991",2680.04102617742
"Slovenia","GDP per capita (current US$)","1991",
"Sweden","GDP per capita (current US$)","1991",31374.1169876676
"Swaziland","GDP per capita (current US$)","1991",1303.06520649708
"Sint Maarten (Dutch part)","GDP per capita (current US$)","1991",
"Seychelles","GDP per capita (current US$)","1991",5314.66312816659
"Syrian Arab Republic","GDP per capita (current US$)","1991",1012.81484952409
"Turks and Caicos Islands","GDP per capita (current US$)","1991",
"Chad","GDP per capita (current US$)","1991",305.165508273422
"East Asia & Pacific (IDA & IBRD countries)","GDP per capita (current US$)","1991",446.728277001118
"Europe & Central Asia (IDA & IBRD countries)","GDP per capita (current US$)","1991",2343.15864646656
"Togo","GDP per capita (current US$)","1991",412.235245775457
"Thailand","GDP per capita (current US$)","1991",1716.61034821801
"Tajikistan","GDP per capita (current US$)","1991",467.871751776613
"Turkmenistan","GDP per capita (current US$)","1991",850.42451496139
"Latin America & the Caribbean (IDA & IBRD countries)","GDP per capita (current US$)","1991",3122.20398844598
"Timor-Leste","GDP per capita (current US$)","1991",
"Middle East & North Africa (IDA & IBRD countries)","GDP per capita (current US$)","1991",
"Tonga","GDP per capita (current US$)","1991",1387.15207595548
"South Asia (IDA & IBRD)","GDP per capita (current US$)","1991",316.184427376987
"Sub-Saharan Africa (IDA & IBRD countries)","GDP per capita (current US$)","1991",602.814380883778
"Trinidad and Tobago","GDP per capita (current US$)","1991",4230.58634514488
"Tunisia","GDP per capita (current US$)","1991",1553.25085171187
"Turkey","GDP per capita (current US$)","1991",2732.27422349757
"Tuvalu","GDP per capita (current US$)","1991",1034.13934559339
"Tanzania","GDP per capita (current US$)","1991",193.79555902548
"Uganda","GDP per capita (current US$)","1991",184.813328716267
"Ukraine","GDP per capita (current US$)","1991",1489.68963452658
"Upper middle income","GDP per capita (current US$)","1991",1414.49634483654
"Uruguay","GDP per capita (current US$)","1991",3577.91237970996
"United States","GDP per capita (current US$)","1991",24405.1648147489
"Uzbekistan","GDP per capita (current US$)","1991",652.80747528743
"St. Vincent and the Grenadines","GDP per capita (current US$)","1991",2363.67003023467
"Venezuela, RB","GDP per capita (current US$)","1991",2545.17006450151
"British Virgin Islands","GDP per capita (current US$)","1991",
"Virgin Islands (U.S.)","GDP per capita (current US$)","1991",15945.4998234851
"Vietnam","GDP per capita (current US$)","1991",142.965889798752
"Vanuatu","GDP per capita (current US$)","1991",1252.62792347311
"World","GDP per capita (current US$)","1991",4444.79685052907
"Samoa","GDP per capita (current US$)","1991",765.495879409256
"Kosovo","GDP per capita (current US$)","1991",
"Yemen, Rep.","GDP per capita (current US$)","1991",471.74108285025
"South Africa","GDP per capita (current US$)","1991",3189.66398267426
"Zambia","GDP per capita (current US$)","1991",404.105775462352
"Zimbabwe","GDP per capita (current US$)","1991",802.885143188223
"Aruba","GDP per capita (current US$)","1992",
"Afghanistan","GDP per capita (current US$)","1992",
"Angola","GDP per capita (current US$)","1992",479.728722331337
"Albania","GDP per capita (current US$)","1992",218.492165902633
"Andorra","GDP per capita (current US$)","1992",20542.1304474591
"Arab World","GDP per capita (current US$)","1992",2022.72773844506
"United Arab Emirates","GDP per capita (current US$)","1992",26864.1881075461
"Argentina","GDP per capita (current US$)","1992",6798.02716671068
"Armenia","GDP per capita (current US$)","1992",368.916836793393
"American Samoa","GDP per capita (current US$)","1992",
"Antigua and Barbuda","GDP per capita (current US$)","1992",6680.37587040015
"Australia","GDP per capita (current US$)","1992",18591.2205236257
"Austria","GDP per capita (current US$)","1992",24820.2278258852
"Azerbaijan","GDP per capita (current US$)","1992",676.15151145252
"Burundi","GDP per capita (current US$)","1992",183.717320379283
"Belgium","GDP per capita (current US$)","1992",23497.7496151112
"Benin","GDP per capita (current US$)","1992",315.218309104727
"Burkina Faso","GDP per capita (current US$)","1992",240.963403226136
"Bangladesh","GDP per capita (current US$)","1992",285.697809830392
"Bulgaria","GDP per capita (current US$)","1992",1211.98087810931
"Bahrain","GDP per capita (current US$)","1992",9088.63129038702
"Bahamas, The","GDP per capita (current US$)","1992",11682.1288603818
"Bosnia and Herzegovina","GDP per capita (current US$)","1992",
"Belarus","GDP per capita (current US$)","1992",1666.22751294157
"Belize","GDP per capita (current US$)","1992",2666.92277211418
"Bermuda","GDP per capita (current US$)","1992",28669.6822595785
"Bolivia","GDP per capita (current US$)","1992",791.381316991476
"Brazil","GDP per capita (current US$)","1992",2578.20700864426
"Barbados","GDP per capita (current US$)","1992",7464.86568037615
"Brunei Darussalam","GDP per capita (current US$)","1992",15381.3139100223
"Bhutan","GDP per capita (current US$)","1992",474.912863588061
"Botswana","GDP per capita (current US$)","1992",2839.19696308624
"Central African Republic","GDP per capita (current US$)","1992",457.058307943391
"Canada","GDP per capita (current US$)","1992",20771.2503529737
"Central Europe and the Baltics","GDP per capita (current US$)","1992",2361.90706821994
"Switzerland","GDP per capita (current US$)","1992",39435.5381338896
"Channel Islands","GDP per capita (current US$)","1992",
"Chile","GDP per capita (current US$)","1992",3277.66908594776
"China","GDP per capita (current US$)","1992",366.460275912267
"Cote d'Ivoire","GDP per capita (current US$)","1992",854.836423381727
"Cameroon","GDP per capita (current US$)","1992",890.563681123739
"Congo, Dem. Rep.","GDP per capita (current US$)","1992",217.188835754988
"Congo, Rep.","GDP per capita (current US$)","1992",1166.33446318445
"Colombia","GDP per capita (current US$)","1992",1385.86643816631
"Comoros","GDP per capita (current US$)","1992",604.633347204165
"Cabo Verde","GDP per capita (current US$)","1992",996.339990257044
"Costa Rica","GDP per capita (current US$)","1992",2618.17036279076
"Caribbean small states","GDP per capita (current US$)","1992",2820.94258151375
"Cuba","GDP per capita (current US$)","1992",2057.22067044468
"Curacao","GDP per capita (current US$)","1992",
"Cayman Islands","GDP per capita (current US$)","1992",
"Cyprus","GDP per capita (current US$)","1992",11310.0719239521
"Czech Republic","GDP per capita (current US$)","1992",3338.65515761704
"Germany","GDP per capita (current US$)","1992",26333.537444515
"Djibouti","GDP per capita (current US$)","1992",762.376834339003
"Dominica","GDP per capita (current US$)","1992",2701.67177518751
"Denmark","GDP per capita (current US$)","1992",29569.6545261635
"Dominican Republic","GDP per capita (current US$)","1992",1510.02207522733
"Algeria","GDP per capita (current US$)","1992",1766.06591892592
"East Asia & Pacific (excluding high income)","GDP per capita (current US$)","1992",488.538807855926
"Early-demographic dividend","GDP per capita (current US$)","1992",991.467034838518
"East Asia & Pacific","GDP per capita (current US$)","1992",3093.36762989766
"Europe & Central Asia (excluding high income)","GDP per capita (current US$)","1992",2129.41721511222
"Europe & Central Asia","GDP per capita (current US$)","1992",11508.8037021376
"Ecuador","GDP per capita (current US$)","1992",1690.1546674855
"Egypt, Arab Rep.","GDP per capita (current US$)","1992",710.362406790335
"Euro area","GDP per capita (current US$)","1992",21437.5209800604
"Eritrea","GDP per capita (current US$)","1992",150.952061464067
"Spain","GDP per capita (current US$)","1992",16068.4267214444
"Estonia","GDP per capita (current US$)","1992",
"Ethiopia","GDP per capita (current US$)","1992",203.341639558486
